#gene	sample1	sample2	sample3	sample7	sample8	sample9
ZNF106	12965	6043	10776	12887	7159	14530
SNAP23	3535	3073	4198	4494	5098	3595
LRRC57	7441	6477	6167	4024	3519	7796
HAUS2	278	271	153	277	728	623
STARD9	697	880	1179	479	1270	1628
CDAN1	3632	1310	2427	2340	2677	1318
TTBK2	1961	2886	1401	4046	1980	755
UBR1	547	571	469	541	638	640
EPB42	9935	9112	14840	11725	5872	12873
TMEM62	272	301	183	656	520	823
CCNDBP1	194	283	173	265	290	305
TGM5	7427	8899	5955	11851	4368	6248
TGM7	1308	2570	821	2688	3707	2678
LCMT2	380	721	1171	1014	822	644
ADAL	2349	2462	969	3666	2869	2227
ZSCAN29	1044	964	1087	719	3101	502
TUBGCP4	8112	6904	8892	8612	10732	8836
TP53BP1	596	928	636	397	1197	1133
MAP1A	3565	3019	6845	9678	5775	3593
PPIP5K1	997	968	890	1439	2240	3426
CKMT1B	2420	2494	1635	2299	4216	1420
STRC	240	143	164	141	277	455
CATSPER2	2828	4654	2750	2983	2893	2957
CKMT1A	5425	7218	6854	3707	12676	15667
PDIA3	134	54	87	107	73	62
ELL3	3754	3162	1684	1374	5129	1039
RP11-296A16.1	91	253	282	231	273	346
SERF2	4151	3346	2471	3945	3960	3063
AC018512.1	2637	3379	4109	5483	5972	2409
SERINC4	1087	572	1022	840	1964	961
HYPK	7680	5363	4655	9753	8480	6775
MFAP1	2797	1542	1390	2718	1737	2061
WDR76	707	1037	1328	1573	2304	1610
FRMD5	4071	3172	4988	3410	2076	4293
CASC4	924	2061	1523	2609	2671	1114
CTDSPL2	4634	5748	2084	4045	5801	7752
EIF3J	3392	3465	1638	5449	2340	988
SPG11	6089	4787	2895	5564	5321	3296
PATL2	1452	823	1347	1213	2617	1705
B2M	3561	2941	1741	3752	4094	4406
TRIM69	635	491	599	884	524	995
TERB2	496	450	982	429	1143	898
SORD	6838	7506	5689	8382	8389	20622
DUOX2	1313	960	575	661	734	879
DUOXA2	1730	1190	2211	2770	3637	3379
DUOXA1	1951	897	1331	3218	1086	365
DUOX1	2165	662	1479	1515	1046	3350
SHF	541	631	730	782	597	917
SLC28A2	2168	2070	2614	2889	4132	1294
GATM	2101	1625	982	1687	1936	2128
SPATA5L1	889	1000	792	1138	1337	619
C15orf48	1534	1513	902	1822	832	1308
SLC30A4	3916	3788	4002	6492	7346	14864
BLOC1S6	2046	2556	2174	1580	2478	3105
RP11-96O20.4	1326	2809	1815	3411	2933	762
SQRDL	4440	3582	1634	3063	2776	2537
AC066615.1	2763	2331	1110	1687	2433	2330
SEMA6D	526	1449	1668	2007	1552	1610
SLC24A5	2506	3384	2506	4006	3757	3312
MYEF2	2532	2237	2194	2421	3924	1738
CTXN2	2100	702	1287	811	1278	834
SLC12A1	2770	867	839	1826	2598	2785
DUT	269	679	581	774	721	956
FBN1	1999	1337	3202	2926	1492	2521
CEP152	1556	1224	1704	2960	830	1885
SHC4	4432	3628	2808	5484	5687	5148
EID1	3138	1966	4343	3392	8148	1546
SECISBP2L	3145	2843	2130	6997	6598	2143
COPS2	6554	2854	2075	4873	4634	5056
GALK2	2092	906	2013	3026	2604	990
FAM227B	1758	1486	939	2116	1586	1460
FGF7	785	848	701	420	767	477
DTWD1	1490	687	974	2596	1095	1313
ATP8B4	6791	5374	6011	9206	4445	10031
SLC27A2	4510	3324	3529	4673	2842	1889
HDC	312	285	267	268	248	540
GABPB1	206	465	473	628	440	543
USP8	2411	2195	1762	1573	4594	3173
USP50	3170	2391	1146	3586	1375	2762
TRPM7	4475	1039	3409	2454	1689	1683
SPPL2A	3232	5608	3930	3629	3745	2982
AP4E1	1929	1982	1878	2666	2513	1641
TNFAIP8L3	258	802	443	354	212	482
CYP19A1	6259	8303	10422	7891	3886	5843
GLDN	1239	2684	5571	2986	3651	1674
DMXL2	576	526	535	479	577	326
SCG3	363	556	956	1022	663	854
LYSMD2	9449	6084	6715	3769	5088	10563
TMOD2	561	732	971	419	1591	825
TMOD3	796	483	481	658	949	751
LEO1	130	185	94	133	281	305
MAPK6	1890	2566	2492	5272	1859	1999
BCL2L10	645	484	373	501	888	708
GNB5	1770	1139	2113	1409	1516	3605
MYO5C	941	4697	3261	2146	3920	1430
MYO5A	8617	6875	5357	1569	5006	6894
AC018902.1	154	90	93	174	137	133
ARPP19	1816	595	2244	497	1206	1669
FAM214A	9746	4665	8066	6800	6747	9071
ONECUT1	1039	1357	621	1800	595	1267
WDR72	2106	2455	3180	5244	14079	11058
UNC13C	2612	2797	1688	1639	1725	3653
RSL24D1	1026	2348	1512	2685	1555	1125
RAB27A	2341	2829	845	7114	2716	2143
PIGBOS1	540	1106	400	556	712	964
PIGB	460	546	530	471	511	768
CCPG1	938	1718	1355	1212	998	869
C15orf65	515	276	963	1316	1625	1697
DYX1C1	405	1419	1023	1563	869	1968
PYGO1	5306	3411	4983	7280	5015	2509
PRTG	2385	2857	1280	2447	2654	2331
NEDD4	935	1075	1171	978	2166	465
RFX7	1004	1174	1270	3247	2700	2488
TEX9	2684	1875	1575	3386	1214	870
MNS1	1196	896	1526	1440	615	639
ZNF280D	319	346	288	332	745	519
TCF12	5373	2898	5969	6724	4992	3922
CGNL1	602	518	319	1556	737	1377
GCOM1	2784	1589	2187	2548	4620	1554
MYZAP	1521	948	1365	2218	3037	679
POLR2M	1735	1507	2022	2568	1793	2418
ALDH1A2	1899	1547	1848	3232	3464	3120
AQP9	1678	859	1060	1557	991	900
LIPC	3918	1599	3215	3582	8195	7920
ADAM10	7073	2582	9407	9279	4368	3843
FAM63B	4805	2862	9374	3180	6477	2976
RNF111	6738	13789	13988	14397	8037	7722
SLTM	9412	5233	4271	2483	4815	5331
CCNB2	4234	8294	4212	3078	5741	7405
MYO1E	3268	1534	1301	828	1948	3702
LDHAL6B	6367	4489	8728	4706	6234	6315
FAM81A	278	349	130	262	157	272
GCNT3	6000	4052	1907	3644	6065	6888
GTF2A2	5607	3389	3591	6119	3023	8270
BNIP2	3590	3903	2901	4961	3128	3855
FOXB1	511	879	756	1061	1239	985
ANXA2	21934	16431	10588	14921	24359	26434
ICE2	2254	3122	4260	2674	4648	4018
RORA	446	244	287	347	262	668
VPS13C	23002	10128	11077	7843	13221	11017
C2CD4A	2456	2867	3752	2193	3147	1741
C2CD4B	419	675	872	2123	1310	1659
TLN2	1531	1622	2094	4467	4441	4051
TPM1	3501	2932	2240	5722	3920	2389
LACTB	6494	5302	6269	9857	11535	9899
RPS27L	214	99	128	297	238	360
RAB8B	4600	7180	1650	3362	11218	4406
APH1B	1014	845	862	905	1239	1209
CA12	6763	8477	4186	5587	9526	11709
USP3	38	27	26	72	124	127
FBXL22	1530	3828	5136	3201	5134	3756
HERC1	4758	3521	2169	2788	6272	6072
DAPK2	5246	5195	5289	5941	3727	4703
FAM96A	85	116	149	53	45	136
SNX1	5067	5027	3840	3358	8652	6167
SNX22	1523	3212	1447	2476	2046	2964
PPIB	1234	2135	1546	3058	1413	910
CSNK1G1	2042	1673	1175	2031	1576	1179
CTD-2116N17.1	167	60	112	202	219	137
KIAA0101	521	243	479	370	571	406
TRIP4	4199	2231	4418	2997	8212	10829
ZNF609	193	633	653	419	409	351
OAZ2	2913	6272	4563	3713	4667	4763
RBPMS2	4264	3445	1900	4105	2043	4931
PIF1	4779	3650	5922	7654	5593	6183
PLEKHO2	439	602	734	775	434	736
AC069368.3	3106	753	2113	2771	3206	2312
ANKDD1A	3026	6450	5679	2477	4196	3965
SPG21	179	339	164	218	189	198
MTFMT	544	432	728	621	892	607
SLC51B	3128	4324	3723	4710	5571	5735
RASL12	4109	3355	1911	4017	8993	2973
KBTBD13	668	1878	2530	1606	1821	1299
UBAP1L	246	279	422	434	350	511
PDCD7	2034	2308	3677	4690	6235	1870
CLPX	2340	3335	1458	2078	2955	1914
CILP	1401	1203	1444	1310	1002	1925
PARP16	178	323	468	163	278	187
IGDCC3	1322	345	822	898	1184	976
IGDCC4	1127	530	1174	1453	1186	704
DPP8	769	1380	543	446	936	859
HACD3	1169	1000	2074	2578	1178	1998
VWA9	1769	3306	2121	3207	2593	2316
SLC24A1	1443	5005	3001	2946	2591	3500
DENND4A	8533	3478	4544	9733	2428	6501
RAB11A	3815	2911	2170	2242	3259	3088
MEGF11	1383	812	369	1362	1331	1566
DIS3L	229	286	275	528	629	385
TIPIN	250	385	535	628	529	364
MAP2K1	743	1283	565	1042	3085	1970
SNAPC5	3379	1304	2174	2968	4289	3127
RPL4	1455	2492	3797	1705	1295	4369
ZWILCH	346	213	163	534	124	423
LCTL	607	1057	700	1166	697	516
SMAD6	3548	4900	5285	2405	6113	4778
SMAD3	870	995	837	1053	829	341
AAGAB	2200	1687	1399	1871	2097	1900
IQCH	822	605	321	650	745	1170
C15orf61	4964	1891	9889	9960	5620	10563
MAP2K5	3735	4442	2819	5553	2519	5409
SKOR1	1539	1670	1244	1564	1485	1513
PIAS1	3206	2774	1660	3798	3602	1944
RP11-315D16.2	9500	6872	7974	10219	4707	9610
CALML4	1530	1363	953	1470	521	2325
CLN6	3557	2235	2242	1831	3457	1765
FEM1B	1657	935	1611	2430	3030	2194
ITGA11	5273	5221	3151	11350	14296	22990
CORO2B	2394	2192	1717	4929	1552	695
ANP32A	582	480	949	588	403	832
SPESP1	1050	2213	2752	1420	2765	4206
NOX5	1497	2488	1815	1556	1594	1499
GLCE	340	345	792	590	481	674
PAQR5	1859	3107	2660	8756	2385	4149
KIF23	125	197	232	140	201	262
RPLP1	8734	11045	20019	25553	10463	15653
TLE3	3882	2524	4063	3665	5578	7123
UACA	757	1897	1334	1831	1748	946
LARP6	7774	4516	2150	5951	4806	4172
LRRC49	5879	4547	6965	18325	4915	13890
THAP10	1547	1199	1185	1413	914	2293
THSD4	4266	2785	2245	3794	6813	2690
CT62	3299	1697	1877	1572	3691	2245
NR2E3	5860	4166	5329	8588	4742	4895
MYO9A	15849	5098	9308	8285	11950	7196
SENP8	1929	1763	1942	1199	2228	1724
GRAMD2	295	222	136	274	95	363
PKM	174	93	189	141	285	229
PARP6	2832	3284	3343	5113	5736	4586
RP11-106M3.5	507	801	295	839	814	755
CELF6	2653	2646	2289	4809	4340	4350
RP11-106M3.2	1735	779	1112	1957	553	1718
HEXA	198	104	154	179	261	386
TMEM202	1218	3323	1457	1985	4945	5486
ARIH1	984	1275	881	1947	836	2105
GOLGA6B	2202	2709	2327	853	1571	2489
HIGD2B	615	684	694	407	574	797
BBS4	266	378	665	196	340	685
ADPGK	97	115	126	156	172	184
NEO1	2337	1684	3698	1596	2063	3082
HCN4	938	897	517	753	950	1733
REC114	3014	2615	1309	3723	2122	1307
NPTN	1069	1283	1972	1109	1224	2757
CD276	121	99	141	132	51	171
C15orf59	7161	3373	2502	19570	5994	8005
TBC1D21	5702	3474	2934	7678	4039	6231
LOXL1	128	183	88	178	139	113
STOML1	914	1838	1229	802	1622	1125
PML	1556	1792	1024	2063	2234	795
GOLGA6A	712	2671	2877	1642	2548	2964
ISLR2	77	102	117	132	46	256
ISLR	5699	5512	7537	5042	4985	7969
STRA6	2582	975	2320	781	1575	1245
CCDC33	5615	1675	5702	3688	3706	6093
CYP11A1	2479	3170	1855	3977	2571	3415
SEMA7A	42	78	58	41	94	56
UBL7	307	842	350	619	837	1364
ARID3B	1634	2418	4118	3153	1610	2830
CLK3	6727	6879	1929	4253	5311	8618
EDC3	3239	2353	1648	2393	3564	3093
CYP1A1	2699	1055	1986	1356	2441	875
CYP1A2	272	441	306	619	208	706
CSK	3209	4678	3940	2932	3839	4438
LMAN1L	2658	3613	1561	2943	4756	2602
CPLX3	1755	5524	1221	5156	4397	3528
ULK3	2028	3674	1483	2961	4087	3632
SCAMP2	190	190	237	222	167	132
MPI	527	714	735	2054	2067	954
FAM219B	816	1223	504	883	872	638
COX5A	2816	1462	1164	5196	2958	3969
RPP25	3090	1315	6677	2840	3558	2836
SCAMP5	995	1424	1767	2588	1204	1888
PPCDC	656	1679	1761	1303	1722	2527
C15orf39	7594	10895	6893	14297	9686	10097
GOLGA6D	1252	2933	439	1705	2386	1723
GOLGA6C	687	461	242	846	731	762
COMMD4	3003	3072	4027	4085	5774	5614
NEIL1	1324	809	360	754	1702	471
MAN2C1	6461	7817	8530	14488	19128	10237
SIN3A	5102	3020	2303	6069	2117	3929
PTPN9	4559	8444	4385	6887	6594	7170
SNUPN	3516	5988	3376	2707	4956	2194
IMP3	5097	2648	3890	3004	4110	2531
SNX33	3124	3146	4649	2339	2335	4341
CSPG4	174	293	74	91	68	102
ODF3L1	2146	1855	1595	2562	4909	3110
UBE2Q2	6553	3265	3466	4660	7226	3793
FBXO22	1172	2890	1956	1911	3374	2849
NRG4	2682	4349	4125	5327	10267	5696
TMEM266	236	385	284	898	491	336
ETFA	938	918	755	814	1354	1113
ISL2	799	503	404	561	775	687
SCAPER	1226	2375	1874	1592	1473	1127
RCN2	395	564	717	303	428	564
PSTPIP1	2723	1529	2223	2457	2586	2383
TSPAN3	1561	3406	3310	1969	4556	2840
PEAK1	2735	1546	1713	4735	1999	2177
HMG20A	4020	3781	1763	3048	2412	3482
LINGO1	107	165	110	243	349	314
TBC1D2B	495	497	783	1204	1064	1483
SH2D7	1023	638	504	1059	629	786
CIB2	3843	2780	2688	2696	2330	857
IDH3A	600	792	990	1422	1511	825
ACSBG1	15416	22601	15335	21699	18052	18485
DNAJA4	21356	25828	4477	6909	19801	15159
WDR61	338	444	250	312	662	149
CRABP1	1739	1652	2926	3379	3945	3428
IREB2	2074	1685	3696	5127	9330	3375
HYKK	441	260	236	303	147	495
PSMA4	2227	3284	2690	6661	2502	3174
CHRNA5	348	1341	666	1114	695	1495
CHRNA3	2048	1505	3676	8439	3784	5544
CHRNB4	5475	2103	4229	4143	4435	3831
ADAMTS7	1655	1334	652	1642	939	1121
MORF4L1	240	575	256	577	1221	601
CTSH	1254	1934	2874	2827	2500	2332
RASGRF1	16	4	32	14	18	18
ANKRD34C	2575	4056	1817	2631	3393	2646
TMED3	1269	722	569	779	1263	1224
KIAA1024	3847	4876	2945	7057	6659	9484
MTHFS	3423	2109	3484	2572	2979	3740
ST20-MTHFS	3587	4489	6786	4939	4770	4341
ST20	606	935	627	791	265	481
BCL2A1	879	124	303	528	726	390
ZFAND6	120	340	158	390	300	406
FAH	2634	1390	704	4499	1801	2853
LINC01314	82	60	44	125	48	40
ARNT2	315	694	422	179	553	482
ABHD17C	80	109	128	86	142	120
CEMIP	2682	5878	3359	1625	1932	1728
MESDC2	7519	4303	2167	5692	1898	2825
MESDC1	1036	1968	1367	2359	3615	484
CFAP161	103	419	455	405	821	501
IL16	1331	1342	1590	3444	1133	1960
STARD5	2801	4079	3804	3670	3113	2382
TMC3	462	602	431	1232	961	1810
MEX3B	3321	2959	2079	5646	5451	1502
EFL1	2114	1487	3092	4206	2084	4671
SAXO2	2056	688	1683	2831	2150	1458
GOLGA6L10	1231	730	1138	2199	1209	632
GOLGA6L9	4715	2847	5181	5432	3726	2877
RPS17	1022	403	485	1104	371	558
RP11-152F13.10	177	55	144	460	271	200
CPEB1	2662	7607	5352	4532	7940	4268
AP3B2	115	111	197	150	187	107
FSD2	349	889	1071	385	1076	1226
WHAMM	950	2145	1387	2651	1872	733
HOMER2	4236	2601	4634	5813	2116	2673
FAM103A1	2332	1741	1688	5988	3729	3629
C15orf40	7897	5023	16803	13272	5771	8049
BTBD1	1416	1070	2890	2012	2079	870
TM6SF1	5546	4216	4672	3374	9414	5177
RP11-382A20.3	246	226	354	254	511	713
BNC1	763	1280	1481	2879	3271	1889
SH3GL3	2569	5521	7605	3365	4269	5297
ADAMTSL3	4441	4706	5980	18299	6119	3838
UBE2Q2L	1070	1334	909	1247	1099	1483
GOLGA6L4	1466	4097	5093	6197	3251	2982
ZSCAN2	5415	5021	3915	3747	5253	5478
WDR73	2501	5395	3718	3654	4465	5234
NMB	1403	1127	774	2311	1169	2962
SEC11A	1699	844	1316	1646	1348	937
ZNF592	4411	2498	2471	4181	2976	1472
ALPK3	1376	2482	819	2368	5945	2560
SLC28A1	139	156	302	142	250	273
PDE8A	3524	1572	1277	2917	3085	2971
AKAP13	1135	508	426	1202	1264	1014
KLHL25	8866	6223	5388	7699	11618	9779
AGBL1	1733	1746	1482	1244	2005	2043
NTRK3	3566	2697	1456	3982	2513	1425
MRPL46	2745	3576	2942	5531	6506	3780
MRPS11	65	299	396	545	160	476
DET1	72	91	152	188	138	181
AEN	2465	2082	2174	1719	328	2066
ISG20	6181	13512	6747	26659	14062	18130
ACAN	2967	2058	3843	4642	1742	2318
HAPLN3	140	180	206	249	106	200
MFGE8	3380	2185	1056	8583	3638	2006
ABHD2	4308	1618	811	1311	2568	3761
RLBP1	1434	1527	1411	4076	2210	3443
FANCI	5759	5735	1977	8172	5395	5360
POLG	1278	1218	788	1257	1192	1000
RHCG	3858	2161	1200	5684	4050	1454
TICRR	845	1529	823	533	1005	1093
KIF7	201	384	300	312	441	288
PLIN1	5671	7834	3235	9479	10093	4984
PEX11A	231	336	207	294	313	181
WDR93	25	54	37	38	45	51
MESP1	1964	2747	754	2515	5228	2667
MESP2	12639	6945	4046	6772	10807	5074
ANPEP	1747	1754	917	2300	2335	1464
AP3S2	261	435	557	196	440	686
C15orf38-AP3S2	1943	963	2086	2081	2764	3219
ARPIN	1105	737	691	2192	1373	1108
ZNF710	6821	6075	7525	12594	5026	7143
IDH2	2770	1491	1065	2277	3630	963
SEMA4B	3757	9953	7494	7846	14838	13791
CIB1	1893	2937	1661	3192	1194	2153
GDPGP1	7	23	21	25	12	11
RP11-697E2.6	1007	1511	1838	663	678	1787
NGRN	1060	2134	1357	2430	2388	1292
RP11-697E2.12	295	149	325	564	618	432
ZNF774	434	626	857	786	601	964
IQGAP1	1106	1203	460	2563	2934	875
CRTC3	284	460	608	811	431	515
BLM	710	1059	2231	2033	1886	2059
FURIN	4621	1957	1275	2397	2355	3154
FES	326	326	354	175	374	466
MAN2A2	3074	4686	1600	7672	7138	4736
HDDC3	527	455	389	692	491	692
UNC45A	2870	2562	810	3642	3029	2471
RCCD1	334	145	327	229	637	394
PRC1	7834	2820	1342	4910	3198	1394
VPS33B	635	501	355	1135	382	311
SV2B	5777	5154	4524	9341	9914	2757
SLCO3A1	928	486	1327	777	487	1742
ST8SIA2	488	449	351	333	1046	502
FAM174B	165	142	189	165	119	271
RP11-437B10.1	4050	2352	3837	2165	1519	5210
CHD2	1282	760	655	771	1026	1928
RGMA	661	728	463	639	786	673
MCTP2	1605	2791	2858	3402	1257	3438
NR2F2	179	247	192	193	174	295
SPATA8	3393	2842	3170	3995	8049	4058
ARRDC4	5185	2862	4866	4122	2740	3851
FAM169B	710	1059	1335	704	1619	869
IGF1R	529	682	418	536	438	340
PGPEP1L	205	719	474	579	696	225
SYNM	414	929	265	662	711	1101
TTC23	6544	4820	9272	3254	9005	8219
LRRC28	4	7	5	18	19	8
AC022819.1	2084	3479	2784	2043	1704	2891
MEF2A	1695	1959	994	1218	1308	2849
LYSMD4	4656	5680	3892	6953	3321	5644
ADAMTS17	1247	1764	2286	1802	1647	2354
CERS3	5767	4249	5520	4349	7416	11399
LINS1	98	45	37	30	27	91
ASB7	15686	8819	4488	9258	8433	10014
AC087762.1	1345	1126	2210	3865	3340	2006
ALDH1A3	7519	4655	11699	5770	13097	14196
LRRK1	2956	3227	3296	4085	6343	6779
CHSY1	5444	6448	5278	4373	4776	11077
VIMP	5784	4412	1562	4110	3331	4126
SNRPA1	1630	5544	3778	4954	4121	4874
PCSK6	961	728	679	1119	929	2017
TM2D3	1927	1767	2140	2689	3440	3034
TARSL2	160	117	99	198	148	106
OR4F6	440	601	1256	374	980	2060
OR4F15	2510	5465	2345	7644	5739	5247
OR4F4	390	382	346	498	272	666
POLR3K	1400	1088	2699	1687	3302	1525
SNRNP25	2399	1106	1827	3309	3773	3287
RHBDF1	1054	1076	1848	2594	4509	4086
MPG	1646	1076	1108	1338	1123	1499
NPRL3	1258	1041	1401	779	1144	2321
HBZ	1157	1006	1306	1067	1726	1676
HBM	55	74	52	69	51	32
HBA2	5414	4084	3292	2701	2898	5299
HBA1	2106	2724	2603	2674	1884	4399
HBQ1	4479	2415	7110	8387	2642	6906
LUC7L	3221	3843	2210	2747	3038	2083
FAM234A	903	566	500	626	532	520
AC004754.3	5881	2803	6324	4896	8697	3394
RGS11	293	150	121	621	373	299
ARHGDIG	447	814	618	1315	744	2163
PDIA2	4849	1661	2911	3818	2350	2616
AXIN1	732	861	1109	857	689	1115
MRPL28	2065	2767	3288	3563	2303	1995
TMEM8A	271	247	146	300	732	464
NME4	137	503	377	226	746	308
DECR2	652	669	367	461	808	398
RAB11FIP3	2942	3134	2043	2848	2673	2097
CAPN15	3060	3772	2949	4106	3096	7415
PRR35	1271	557	940	1725	909	1334
PIGQ	94	40	139	94	73	49
NHLRC4	1574	2821	2596	3292	2022	2326
RAB40C	1892	1060	1340	1899	2242	1318
WFIKKN1	1009	740	1920	1347	1046	1361
C16orf13	216	465	431	815	457	328
MCRIP2	2150	1457	2240	5051	6277	3427
WDR90	2299	4510	4028	2095	2157	2846
RHOT2	1907	1507	2396	2594	3166	2957
RHBDL1	3191	2098	3514	5810	875	5329
STUB1	927	443	414	993	1215	1136
JMJD8	811	567	3240	1705	4141	1632
WDR24	4498	4969	4490	3023	9573	16038
FBXL16	134	93	22	245	85	76
METRN	431	627	656	858	572	504
FAM173A	529	368	700	547	766	643
CCDC78	8983	9255	3814	9214	4392	16465
HAGHL	471	846	335	457	414	481
NARFL	621	679	611	927	717	864
MSLN	504	864	1642	830	1314	1289
MSLNL	4490	2269	2958	3745	7244	3973
RPUSD1	209	300	353	248	548	345
CHTF18	805	888	1095	1649	891	824
GNG13	2088	6103	3594	4319	4058	3262
PRR25	1812	1764	2367	3293	2118	1369
LMF1	4773	4768	1087	2217	1851	3754
SOX8	296	1173	1229	1297	1595	996
SSTR5	2103	5447	4256	4400	2906	7145
C1QTNF8	5505	6797	4908	6385	10514	18636
CACNA1H	2647	2263	2064	1134	1750	2194
TPSG1	321	880	379	437	999	505
TPSB2	1362	1389	3631	969	1403	1194
TPSAB1	218	169	665	347	283	264
TPSD1	340	328	364	833	505	391
UBE2I	705	441	717	1381	860	586
BAIAP3	3848	4166	2193	4718	3747	7852
TSR3	5173	4548	15393	7767	7592	14312
GNPTG	1864	1212	1569	639	2963	2101
UNKL	149	43	170	222	81	146
C16orf91	19	26	12	20	28	19
CCDC154	2377	2099	3141	1016	6598	4731
CLCN7	3582	3336	3775	2800	3278	1974
PTX4	571	2828	656	1231	803	2120
TELO2	79	44	27	59	53	52
IFT140	428	433	1533	1526	1441	1508
TMEM204	1039	3764	2404	4031	3320	3726
CRAMP1	1242	1058	800	1379	1054	442
LA16c-431H6.6	224	183	155	268	341	158
HN1L	412	1525	1219	1509	2407	1195
MAPK8IP3	717	638	881	1620	1209	1032
NME3	2338	910	2442	1493	1861	1857
MRPS34	5827	6311	9595	6073	15918	6405
EME2	1961	1019	1139	907	2603	2193
SPSB3	1623	1419	2686	3198	2170	2020
NUBP2	715	627	1025	571	1049	1196
IGFALS	6512	7370	6673	15393	14427	9622
HAGH	697	1654	801	938	1058	819
FAHD1	1963	1267	2157	3113	1243	3464
MEIOB	1	2	1	3	0	2
HS3ST6	1017	369	546	264	293	985
MSRB1	1751	1242	2259	1901	1675	2742
RPL3L	6270	4599	2865	3478	4740	3023
NDUFB10	2724	1146	1923	2644	3776	3325
RPS2	1337	2459	1002	2558	1815	923
RNF151	1153	1255	1002	1134	1322	1628
TBL3	219	896	580	504	1454	866
NOXO1	1569	979	1193	762	1665	892
GFER	2708	1560	2451	1620	3954	1171
SYNGR3	715	749	508	360	786	950
ZNF598	12319	15948	15256	10662	23349	14805
NPW	228	560	259	521	827	497
SLC9A3R2	2880	2915	4561	2563	3749	3421
NTHL1	161	188	209	164	205	371
TSC2	2652	4308	3466	6496	3968	7134
PKD1	1136	654	1759	841	2009	1218
RAB26	514	584	744	1108	738	700
TRAF7	2127	911	1602	2763	2968	1999
CASKIN1	419	1027	1890	1311	1592	1454
MLST8	507	849	1190	764	633	467
BRICD5	1935	2885	9828	4408	5791	2918
PGP	3860	2036	1411	3379	5677	3638
E4F1	2368	2182	1895	2509	3888	3974
DNASE1L2	405	188	213	415	433	286
ECI1	504	411	511	1148	844	715
RNPS1	1456	2863	1866	2356	1310	1562
AC009065.1	1445	962	1349	2279	2124	4594
ABCA3	11960	9604	6943	13388	15412	8119
CCNF	302	325	187	303	323	444
C16orf59	7202	7593	2756	7693	4911	5477
NTN3	2031	3573	4672	3041	4900	3803
TBC1D24	7857	4476	5737	5736	12933	6954
RP11-20I23.1	786	1477	793	2315	2130	1402
ATP6V0C	984	1040	777	423	1336	590
RP11-20I23.3	3396	1904	2685	3178	3541	1108
AMDHD2	128	167	113	67	151	172
CEMP1	1775	1882	1680	1531	2435	950
PDPK1	4585	2640	4055	7419	4751	5514
KCTD5	4412	6730	4544	4422	2171	6938
PRSS27	1024	1183	1098	1222	1188	2274
SRRM2	827	658	616	1682	1227	1739
TCEB2	518	376	267	472	488	405
PRSS33	2611	2893	3396	5882	2850	3476
PRSS21	886	428	491	464	745	543
ZG16B	214	274	310	346	290	411
PRSS22	2981	4098	3174	2521	4626	5013
FLYWCH2	637	1074	969	867	1166	832
FLYWCH1	987	2480	1398	2993	2281	1497
KREMEN2	5911	7876	6948	3350	7588	15060
PKMYT1	2169	1890	1767	1665	2090	2141
PAQR4	1486	5916	6955	8190	3054	4591
LA16c-380H5.3	160	380	259	630	336	236
CLDN9	494	569	333	140	538	381
CLDN6	1176	1887	1560	1319	1818	445
TNFRSF12A	854	1706	2873	2453	4956	4497
HCFC1R1	56	131	87	193	199	216
THOC6	1888	2248	1121	2207	4997	1844
BICDL2	1476	1974	2411	2723	3922	1006
MMP25	410	232	271	224	184	423
IL32	3470	983	2140	2256	2539	5438
ZSCAN10	603	1570	773	1083	2056	1150
ZNF205	1288	1608	2360	1645	835	594
ZNF213	790	730	698	739	1086	649
OR1F1	5006	2601	2608	3647	4225	4848
ZNF200	6812	6363	6328	7034	7349	9376
MEFV	1334	1094	1074	429	1888	1368
ZNF263	815	887	854	654	1267	1244
TIGD7	1049	949	438	937	1048	805
ZNF75A	1734	3688	2466	3423	2217	4746
OR2C1	8117	10724	4451	10078	7677	16691
LA16c-306E5.2	688	1048	1202	1171	1125	613
MTRNR2L4	842	597	1234	1330	758	1071
ZSCAN32	1605	1446	1042	721	2741	2584
ZNF174	3958	3193	3263	5132	3393	4436
ZNF597	1401	1557	584	1129	1637	1282
NAA60	398	493	516	1270	545	820
C16orf90	1664	3235	1452	3913	1926	5201
CLUAP1	897	260	524	976	855	1191
NLRC3	1380	1149	345	1056	1844	887
SLX4	922	3685	4260	4604	6191	3340
DNASE1	1618	2257	813	971	1860	2236
TRAP1	356	771	743	642	861	795
CREBBP	759	657	385	702	920	869
ADCY9	4434	3443	3540	3668	4328	8416
SRL	4230	3410	5448	2633	4016	3407
TFAP4	1645	952	2034	3402	1028	3545
GLIS2	948	660	651	759	707	575
PAM16	644	1306	1410	885	876	605
CORO7-PAM16	1217	1599	1967	1841	1404	1706
CORO7	5085	2368	2510	4110	1867	3932
VASN	1244	594	1537	1131	836	1083
DNAJA3	532	633	935	1074	1226	658
NMRAL1	4008	3301	3716	5892	3843	3311
HMOX2	286	116	241	280	615	510
CDIP1	431	523	913	1164	1146	648
C16orf96	1766	2466	2397	3559	2140	2952
UBALD1	58	214	236	135	157	207
MGRN1	1006	1371	700	708	2562	988
NUDT16L1	5965	5236	5313	2833	6292	6129
ANKS3	2546	2001	1654	2105	1988	1557
C16orf71	926	780	1936	901	1530	3332
ZNF500	2742	398	2442	994	3984	4466
