#gene	sample1	sample2	sample3	sample7	sample8	sample9
TBXA2R	8688	6030	7665	5000	5906	7394
CACTIN	1269	1488	1632	650	1144	958
PIP5K1C	463	541	1149	1724	1310	2555
TJP3	318	380	315	488	620	410
APBA3	111	126	210	106	378	167
MRPL54	1022	515	772	828	1199	490
RAX2	249	188	168	451	238	188
MATK	4172	5475	4436	5011	3732	5250
ZFR2	1689	4820	2692	6038	2154	3144
ATCAY	1477	2947	2654	2822	2647	1837
NMRK2	2880	4581	6800	6206	7171	7511
DAPK3	229	250	255	223	262	338
EEF2	491	578	752	1403	829	1465
PIAS4	265	358	115	710	363	302
ZBTB7A	1495	871	1118	1132	1027	849
MAP2K2	2791	791	1784	1721	4186	4213
CREB3L3	3305	3817	1299	2361	3954	6622
SIRT6	7511	10120	2588	5971	6410	6638
ANKRD24	3454	819	2011	2158	4810	2728
EBI3	4648	3353	3782	11257	7179	8906
CCDC94	851	630	1736	1035	1208	1197
SHD	4125	3415	1958	3419	2312	2439
TMIGD2	198	267	293	205	264	110
FSD1	1606	845	1026	2973	3858	2344
STAP2	784	1376	874	754	616	456
MPND	1307	2898	920	1985	2127	1721
SH3GL1	4518	4612	9007	7807	5499	7749
CHAF1A	4218	1436	2579	5430	1509	1283
UBXN6	1008	294	1153	1435	681	736
CTB-50L17.10	1258	2542	2317	1856	1905	1176
PLIN4	4249	2265	1464	3777	5309	2614
PLIN5	759	635	849	850	595	1012
CTB-50L17.14	2477	1949	1255	918	928	2427
LRG1	1570	1385	708	1389	552	1955
SEMA6B	669	1246	1150	1526	669	1364
TNFAIP8L1	3971	6516	5145	4177	6878	6087
MYDGF	624	1224	1591	1216	1097	689
DPP9	6164	5126	6728	5742	4357	2951
FEM1A	3508	2789	5254	5438	5419	2156
TICAM1	2196	3858	6478	3488	3290	5595
PLIN3	6852	2767	3820	3054	8271	8890
ARRDC5	3342	11557	9966	9679	4542	4245
UHRF1	2296	2354	3055	3125	1426	5313
KDM4B	428	434	142	415	760	526
PTPRS	13238	11621	16663	9992	10608	5778
ZNRF4	3066	4149	4538	2625	3463	5263
TINCR	409	1144	701	921	961	2581
SAFB2	5801	1895	2844	4751	5060	1971
SAFB	577	1234	1242	1687	1511	1647
RPL36	2295	2460	3066	2723	2650	5125
C19orf70	629	257	204	244	654	490
HSD11B1L	799	810	823	2278	2352	2972
LONP1	5218	2847	5398	2591	8231	5365
CATSPERD	2786	9511	4121	3623	4268	12405
PRR22	699	2203	964	2353	3598	1453
CTB-54O9.9	905	777	1161	774	1248	410
DUS3L	1780	6799	1524	5803	4273	3103
NRTN	525	601	647	583	511	558
FUT6	1426	724	1424	2327	1370	1298
FUT3	1709	1356	2764	1247	1166	2081
FUT5	185	224	62	226	342	328
AC024592.12	559	386	869	310	274	1068
NDUFA11	598	953	1985	649	1255	1600
AC104532.2	4265	6535	4918	3420	4202	6092
VMAC	303	1215	894	493	1006	804
CAPS	411	249	345	265	482	763
RANBP3	927	444	309	539	486	352
RFX2	7384	4264	6343	6174	6586	8800
ACSBG2	59	61	66	171	180	132
MLLT1	599	702	1235	1137	434	793
ACER1	3287	1996	2380	2956	3634	3710
CLPP	4358	5675	2538	7975	5954	5831
ALKBH7	643	1521	1647	5240	2724	3555
PSPN	167	226	203	425	285	362
GTF2F1	1570	2750	1448	3428	2379	806
KHSRP	2395	2102	2738	2480	1570	1676
SLC25A41	863	1754	1795	2823	2005	3329
SLC25A23	3891	5758	5982	6696	14542	9877
CRB3	899	1895	1765	1347	1290	1931
DENND1C	4810	8218	25419	6841	5762	10558
TUBB4A	2261	3925	4422	3582	3408	7325
TNFSF9	594	1353	163	757	799	1400
CD70	6475	8400	4671	8760	7160	7904
TNFSF14	15676	20826	10380	26262	23309	13735
C3	1680	2009	1362	3144	3449	2196
GPR108	2182	1167	574	1865	1985	1020
TRIP10	126	302	403	248	278	194
SH2D3A	763	846	1191	803	859	1151
VAV1	1009	911	510	736	746	1613
ADGRE1	31929	14273	6990	15755	24508	13061
CTB-25J19.1	780	935	1844	1278	2179	2662
MBD3L5	8674	8006	3293	6433	12815	9190
MBD3L4	2119	2085	857	5275	1859	2379
MBD3L2	26	34	33	15	23	21
MBD3L3	2266	881	2332	1412	3559	1073
ZNF557	6481	2661	2258	5809	7706	2498
INSR	5240	3958	4158	6066	3264	4562
CTB-133G6.1	1006	1549	2118	1846	1001	3153
CTD-2207O23.3	3880	3451	3590	2319	3381	5152
ARHGEF18	2796	1757	1319	1566	3001	2249
PEX11G	4570	9212	3635	6297	10269	2369
C19orf45	585	385	1337	286	785	654
CTD-2207O23.12	1137	1167	1401	3722	2373	904
ZNF358	138	72	238	263	91	136
MCOLN1	876	544	944	912	1384	1513
CTD-2207O23.10	1580	962	2617	2769	2000	2093
PNPLA6	573	400	447	720	600	267
CAMSAP3	4343	2274	3078	7887	6660	5111
XAB2	770	1753	1126	1791	1166	1279
PET100	793	1397	947	833	2477	1600
CTD-3214H19.4	896	520	689	395	324	954
PCP2	370	479	786	538	378	384
STXBP2	1086	1348	936	1913	1191	918
RETN	859	1409	1568	940	1253	674
MCEMP1	326	467	225	582	667	138
CTD-3214H19.16	4076	4470	3000	6960	2821	2630
TRAPPC5	2846	2657	1089	3450	2684	2458
FCER2	1087	1319	698	2307	2305	1054
CLEC4G	1494	513	645	931	1214	1632
CD209	5356	2044	3905	3561	2653	2933
CLEC4M	719	775	844	1305	589	953
EVI5L	437	266	267	429	264	467
PRR36	1252	1646	797	1188	1299	1480
LRRC8E	297	229	408	331	362	372
MAP2K7	8000	3945	6381	2713	4258	5303
TGFBR3L	560	1525	509	1187	1281	2698
SNAPC2	1038	1723	1662	987	4875	3623
CTXN1	46	75	55	87	176	76
TIMM44	2527	6915	6331	6369	6054	5726
ELAVL1	1182	4266	1596	3410	3952	4129
CCL25	710	303	761	655	1105	1005
FBN3	45	61	57	30	160	186
CERS4	636	609	364	397	488	307
CD320	7952	7226	5378	15935	8782	8077
CTD-2550O8.5	1435	2145	1744	2998	2035	3171
NDUFA7	612	886	1215	1773	2061	1965
RPS28	2007	1128	1048	1761	1199	1212
KANK3	2213	1094	2027	2210	879	2267
ANGPTL4	2388	1913	1774	2489	2383	1649
RAB11B	981	720	1275	712	908	1120
MARCH2	99	63	42	40	53	112
HNRNPM	498	544	853	797	724	468
PRAM1	3824	5972	1330	4991	5274	1922
ZNF414	563	684	1069	1179	804	1358
MYO1F	1204	950	816	1088	1101	1440
ADAMTS10	2081	1584	1188	2183	1739	2354
ACTL9	7223	4793	9532	9184	7965	6900
OR2Z1	1805	9600	3705	7548	4181	4722
ZNF558	370	324	257	673	463	173
MBD3L1	6005	9402	9211	13763	7198	11814
MUC16	409	462	389	328	352	214
OR1M1	16751	12537	7961	16619	20964	39190
OR7G2	272	66	178	306	328	82
OR7G1	3438	4449	4149	9235	11000	5681
OR7G3	1444	873	452	1239	1437	479
ZNF317	1780	1683	2261	2894	2878	1925
OR7D2	1423	1418	2578	3395	1929	3825
OR7D4	367	287	423	441	886	962
OR7E24	875	1140	1468	1754	1819	504
ZNF699	228	111	152	373	231	189
ZNF559	4647	8386	3952	9071	6755	4691
ZNF559-ZNF177	2725	4294	4568	3945	3770	8722
ZNF177	9108	2136	5054	7742	8751	6414
ZNF266	1516	2959	2965	3334	1996	1888
ZNF560	484	837	842	1285	984	568
ZNF426	617	337	1005	1231	924	586
ZNF121	659	696	588	724	535	1274
ZNF561	3310	1872	3489	3789	3194	2589
AC008759.1	11088	1245	6125	4800	14598	7604
ZNF562	812	2877	2105	2655	1076	1686
ZNF812P	2621	3341	3248	7495	3008	2550
ZNF846	1910	415	787	3123	2226	2451
FBXL12	1262	762	1358	1693	491	810
UBL5	6428	8977	6412	7880	11551	9631
PIN1	1278	335	612	1209	1498	1901
OLFM2	990	648	999	1878	1508	1211
COL5A3	1513	1877	1199	1609	1901	621
RDH8	511	332	753	1128	1020	780
C19orf66	1716	911	4098	3218	3195	1186
ANGPTL6	135	638	214	538	648	470
PPAN-P2RY11	4897	3487	2988	4199	3163	6607
PPAN	422	211	649	243	721	360
P2RY11	5913	8123	4801	10522	5210	6319
EIF3G	2879	3936	6332	2648	2364	2177
DNMT1	7	8	13	8	11	15
S1PR2	3417	1291	2149	2015	3882	5051
MRPL4	3263	5078	2461	3189	2617	1802
ICAM1	520	981	471	830	1063	440
ICAM4	7465	7630	8665	7694	9295	11901
ICAM5	5262	3353	3685	5325	6263	5134
ZGLP1	923	575	571	1391	775	640
CTD-2369P2.10	730	1364	573	1065	866	1486
FDX2	2365	3926	1946	1597	6355	2808
CTD-2369P2.12	1361	807	746	1641	655	1056
RAVER1	3600	4964	7965	5825	10163	3957
ICAM3	369	629	801	2179	1258	1170
TYK2	1309	2881	844	2052	2259	2505
CDC37	242	396	346	433	348	601
PDE4A	2737	2310	6567	5587	3772	7076
KEAP1	427	535	329	517	404	725
S1PR5	569	393	916	506	654	350
ATG4D	2034	1345	2810	3114	8639	5789
KRI1	363	609	290	625	553	291
CDKN2D	5407	10375	6688	10555	5968	7718
AP1M2	4936	3537	2331	4089	3497	2478
SLC44A2	1723	1566	1153	4177	2029	2297
ILF3	3911	6818	4112	2407	3404	4196
QTRT1	126	264	170	231	164	240
DNM2	158	230	295	274	334	343
TMED1	91	110	81	85	164	87
C19orf38	765	474	736	1114	976	996
CARM1	819	1282	713	1919	2319	1642
YIPF2	672	407	833	1219	608	645
C19orf52	729	1097	687	1119	741	1262
SMARCA4	9	17	13	16	26	27
LDLR	1086	756	920	1136	1723	347
SPC24	3189	1814	2446	4440	3514	3082
KANK2	310	1231	1250	1355	766	401
DOCK6	612	693	971	1357	703	1150
ANGPTL8	812	1557	1122	489	1534	1255
TSPAN16	1716	1690	4015	2107	1431	4043
RAB3D	9	31	32	62	84	64
TMEM205	1324	1329	1854	2245	1493	1648
CCDC159	440	467	652	968	495	1086
PLPPR2	3889	10750	6715	6460	4272	3202
SWSAP1	433	468	558	451	432	596
EPOR	696	1763	1868	2926	6506	2036
RGL3	211	295	176	766	240	297
CCDC151	6541	7963	9371	7850	6647	11844
PRKCSH	3898	6259	2476	6215	6996	6096
ELAVL3	7605	3505	6571	1382	8349	6913
CTC-398G3.6	1333	1224	1919	997	1998	1335
ZNF653	927	850	1891	1058	1657	1771
ECSIT	5864	9196	11045	7929	13914	14328
CNN1	436	862	1399	857	2707	1431
ELOF1	3118	870	1976	2230	2805	4554
ZNF627	1237	826	778	1508	834	1135
ACP5	484	1873	1060	2481	1604	830
ZNF823	732	455	686	2031	1163	926
ZNF441	7040	7055	10604	14688	13284	9484
ZNF491	7942	6177	9130	11588	5226	5532
ZNF440	81	19	177	148	196	167
ZNF439	827	983	738	1196	613	725
ZNF69	1073	442	681	511	190	670
ZNF700	12083	3588	14573	10993	11899	5260
CTD-2006C1.13	1886	1692	1202	1890	1813	1661
ZNF763	2413	810	1087	2069	1219	3028
ZNF433	550	327	459	462	290	496
CTD-2006C1.10	770	2651	2414	3650	2659	2079
ZNF878	6016	4716	14634	3946	7360	11938
ZNF844	265	440	616	415	792	585
ZNF788	4975	3557	3541	8586	6397	6501
ZNF20	724	857	719	1714	946	752
ZNF625-ZNF20	350	356	250	249	167	247
ZNF625	3491	5916	8239	3145	5981	5553
ZNF136	278	128	290	337	269	444
ZNF44	9231	6917	4641	4541	7377	5958
ZNF563	4426	9040	5192	4508	2965	8558
ZNF442	1466	5746	3337	7671	5174	7412
CTD-3105H18.14	1951	1808	2249	1605	2739	2225
ZNF799	130	371	225	381	359	226
CTD-3105H18.16	919	878	473	1261	695	1330
ZNF443	3000	1343	1113	2374	1410	1170
CTD-3105H18.18	1015	1317	232	817	1567	809
ZNF709	984	657	985	1465	435	1607
CTD-2192J16.17	3144	2235	3112	2210	2291	4345
ZNF564	1881	1325	1105	1852	3102	960
CTD-2192J16.20	567	1452	854	2641	1323	2685
ZNF490	1754	1081	1615	1780	2940	1442
ZNF791	4347	4236	1747	5017	5656	3896
CTD-2192J16.22	6611	4135	6196	4798	5448	6960
MAN2B1	2256	1580	739	1240	2350	2413
CTD-2192J16.24	165	116	129	285	93	180
WDR83	1685	1186	913	927	1725	2328
WDR83OS	470	429	554	853	1203	571
DHPS	1009	1119	1255	876	1549	544
FBXW9	3194	1668	2004	2175	4063	2037
TNPO2	23285	10028	13671	36131	12235	21607
C19orf43	3533	1731	1398	1300	2425	2425
ASNA1	810	1118	1731	1188	821	771
BEST2	952	754	1185	742	853	2195
HOOK2	5883	6615	4637	1982	3360	2989
JUNB	2257	1068	493	1225	1591	1246
PRDX2	2669	3268	3885	4870	4346	7618
RNASEH2A	5766	8344	2502	6949	1986	3459
RTBDN	3377	5401	3819	8680	9439	6374
MAST1	374	227	281	176	230	419
DNASE2	5342	9892	16594	8809	7122	9824
KLF1	1962	2688	1661	1856	3628	4077
GCDH	3007	3863	5863	4244	4736	1624
SYCE2	1086	1262	1048	2594	1527	1480
FARSA	2709	2675	1513	2160	2082	1033
CALR	856	717	770	1234	1559	1058
RAD23A	645	550	711	1549	1163	999
GADD45GIP1	913	1297	2925	2335	1892	2772
DAND5	1871	1085	2540	3329	1737	3273
NFIX	546	1365	1080	694	943	828
LYL1	796	705	307	792	906	575
TRMT1	2476	1565	1458	2583	2631	872
NACC1	3754	1552	2079	2855	3491	3042
STX10	678	378	315	648	871	393
IER2	5780	7480	6434	5087	6594	7752
CACNA1A	6422	5143	6081	3003	4473	7778
CCDC130	524	449	335	509	337	304
MRI1	690	1177	873	1360	1218	1320
C19orf53	1114	2330	1816	2044	948	1739
AC008686.1	4355	3919	7440	4066	3053	9920
ZSWIM4	4712	5512	2664	7905	2181	5037
NANOS3	996	1406	864	1965	1261	1921
C19orf57	1747	2336	1884	2376	855	6165
CC2D1A	529	865	756	803	738	1132
PODNL1	466	184	191	659	546	126
DCAF15	785	715	501	462	622	922
RFX1	4	5	10	14	14	5
RLN3	289	106	371	297	173	325
IL27RA	1684	703	1149	819	1002	814
PALM3	1518	957	1802	1129	1738	956
MIR1199	319	1018	538	443	933	519
C19orf67	266	426	363	1318	1320	589
SAMD1	646	715	1407	1407	2015	1531
PRKACA	438	236	164	316	140	233
ASF1B	5866	8380	3481	12476	4603	3716
ADGRL1	4004	2709	2633	4718	2738	4729
ADGRE5	366	530	178	345	462	568
DDX39A	824	305	675	625	596	287
PKN1	308	563	310	497	457	657
PTGER1	242	137	397	256	176	597
GIPC1	3093	3200	5166	10636	6246	5531
DNAJB1	537	217	295	402	455	673
TECR	1080	899	830	1518	1456	975
NDUFB7	208	280	373	364	360	74
CLEC17A	5868	15171	14201	17898	11941	10720
ADGRE3	2422	3981	1692	2576	2780	5990
ZNF333	166	183	114	167	231	84
ADGRE2	484	1076	1185	657	633	953
OR7A5	14848	9334	12107	13491	4096	6755
OR7C1	2962	4699	1895	4123	1683	1310
OR7A10	730	673	531	1531	1201	373
OR7A17	1709	1621	1826	1279	826	733
OR7C2	3621	1578	1065	2529	2136	3314
SLC1A6	225	727	776	913	216	525
CCDC105	3714	3214	4839	6075	4554	6224
CASP14	2519	1267	3226	4137	6417	2767
OR1I1	198	256	305	232	76	104
SYDE1	44	48	91	84	54	98
ILVBL	3887	1303	2402	3861	3122	3077
NOTCH3	513	582	748	510	511	1446
EPHX3	1389	1570	1380	836	960	1410
BRD4	487	1061	751	846	1000	556
AKAP8	88	217	53	114	160	178
AKAP8L	4586	7198	2937	7695	10455	13792
WIZ	4433	3193	3183	4772	6312	6455
RASAL3	334	338	213	514	334	368
PGLYRP2	2002	1415	2507	2404	3347	3618
CYP4F22	1216	2345	1196	1016	2118	4820
CYP4F8	11099	9800	12640	15711	17153	17182
CYP4F3	4685	4292	3246	4590	4083	5815
CYP4F12	2025	2274	1752	3573	3715	3479
OR10H2	170	214	304	437	290	213
OR10H3	157	223	332	291	430	498
OR10H5	1990	2725	2371	3801	2609	3495
OR10H1	3573	7097	4106	7286	11233	4340
CYP4F2	6611	12795	23672	23150	10836	15707
CYP4F11	228	240	243	253	459	177
OR10H4	1400	316	633	673	879	1163
TPM4	468	711	398	404	660	338
RAB8A	1235	303	2010	1508	1666	1330
HSH2D	1585	809	1338	955	1049	1567
CIB3	5662	16426	10381	12767	9289	12117
FAM32A	874	1691	1084	909	926	2205
AP1M1	3293	2369	4186	1513	3656	3941
KLF2	3028	1794	1718	2359	2999	1615
EPS15L1	1721	1479	726	947	1449	526
CALR3	640	336	842	819	299	793
CTD-3222D19.2	1134	956	1365	1046	1501	990
C19orf44	6807	3498	4502	12405	3476	9193
CHERP	1021	2415	964	1448	1155	1683
SLC35E1	272	471	205	607	462	933
MED26	62	27	47	36	28	30
CTC-429P9.4	499	428	222	551	616	497
SMIM7	1979	4119	2011	1857	2722	1489
TMEM38A	904	2314	2435	3938	3363	2127
NWD1	2191	5326	2124	6062	5307	6834
SIN3B	9231	6942	12153	6485	8371	6821
F2RL3	2093	2436	2431	2594	1185	2952
CPAMD8	1011	1595	1541	3278	3101	3488
HAUS8	1325	1430	1375	1400	637	1613
MYO9B	258	689	453	687	774	503
USE1	782	1364	866	726	1729	413
OCEL1	4419	2808	3233	5530	4969	6758
NR2F6	666	484	627	1019	467	849
AC010646.3	214	287	338	602	139	356
USHBP1	1907	1163	1075	1480	1209	1516
BABAM1	858	886	838	1932	2844	3974
CTD-2278I10.6	13439	4945	18308	11798	8927	6091
ANKLE1	532	500	806	678	360	990
ABHD8	479	381	779	698	900	1043
MRPL34	4929	6462	4187	5775	6779	8488
DDA1	1030	222	687	759	939	488
ANO8	441	363	539	360	350	745
GTPBP3	941	491	543	775	823	955
PLVAP	407	432	373	676	903	627
CTD-2521M24.13	1632	2071	2343	1866	2085	2341
BST2	482	518	527	472	1147	761
MVB12A	2384	2274	1498	2176	6794	2608
TMEM221	1183	981	618	1768	915	826
CTD-2521M24.10	2507	2097	978	2765	2356	2071
NXNL1	4782	3193	3694	3746	8888	6587
SLC27A1	4851	6072	4229	4161	5405	8662
PGLS	1488	1855	1683	1319	1576	313
FAM129C	3423	818	2381	2944	1386	4216
COLGALT1	279	137	374	264	341	214
UNC13A	122	159	100	298	234	93
MAP1S	676	1159	614	1992	1135	1266
FCHO1	3882	12315	5251	7068	16978	11335
B3GNT3	8455	1717	5204	5449	5517	5065
INSL3	3751	2808	5841	2338	1928	2560
JAK3	1517	2092	6327	2326	8031	2508
RPL18A	465	1051	977	566	888	316
SLC5A5	1560	3455	1772	1921	2733	2506
CCDC124	3206	4679	6713	4956	3405	2085
KCNN1	1137	1162	2732	1350	730	755
ARRDC2	654	402	847	1485	1296	730
IL12RB1	1341	1271	1237	1543	1114	1085
MAST3	3	1	4	1	7	1
PIK3R2	5959	6870	3611	4192	10991	9558
AC007192.4	3399	1205	2658	4837	903	3879
IFI30	2042	1216	2445	2536	2218	3330
MPV17L2	1675	953	510	2292	1733	2783
RAB3A	22	92	57	148	161	102
PDE4C	2944	3503	2449	4378	2906	3500
KIAA1683	771	886	746	1076	1538	2436
JUND	2275	887	494	1452	4700	1248
LSM4	539	498	497	692	1293	1447
PGPEP1	1380	1471	3171	2394	2748	3668
GDF15	8690	11225	9607	8230	8183	9286
LRRC25	4378	5541	5725	6572	2967	7060
SSBP4	852	415	573	1343	792	956
ISYNA1	3067	2231	2283	4721	3817	2618
ELL	1085	970	821	859	626	2223
FKBP8	506	582	330	555	1116	503
KXD1	1958	942	1133	1837	1071	1080
UBA52	248	376	157	239	106	181
CRLF1	1815	870	1382	1386	3998	937
C19orf60	5622	16665	7050	15544	10853	12058
TMEM59L	171	218	142	240	328	186
KLHL26	1498	1472	1759	2042	1720	1362
CRTC1	1456	3732	2510	2980	1765	2979
COMP	337	517	248	616	171	492
UPF1	114	87	266	266	137	169
GDF1	269	110	170	210	100	211
CERS1	291	400	304	733	435	450
COPE	720	1046	791	1636	1368	965
AC002985.3	682	1921	759	857	1597	1686
DDX49	235	166	306	179	290	287
HOMER3	7869	6866	9407	1366	8868	9188
SUGP2	2411	4096	5448	3159	4859	3520
ARMC6	4219	3085	2523	5166	4533	10507
SLC25A42	267	215	75	137	174	252
TMEM161A	854	700	1091	699	845	1033
BORCS8-MEF2B	259	159	426	696	519	510
MEF2B	1965	841	684	581	1394	744
BORCS8	1064	858	684	762	1008	399
RFXANK	296	226	287	322	539	607
NR2C2AP	1563	3383	2730	3613	4373	6233
NCAN	8021	6077	5320	4611	7761	11109
HAPLN4	140	193	214	335	102	353
TM6SF2	2296	466	2282	1017	649	794
SUGP1	1393	1360	1523	2345	799	899
MAU2	2800	3433	3385	3415	4621	4476
GATAD2A	11382	13087	9736	8094	12215	8363
TSSK6	2395	3718	2802	1451	1010	5420
NDUFA13	577	989	660	624	613	561
CTC-260F20.3	306	233	845	743	783	693
YJEFN3	694	822	896	1645	1808	2076
CILP2	196	117	174	367	218	121
PBX4	2900	1866	2115	1882	3430	3517
LPAR2	832	1088	1041	2218	2203	1692
GMIP	7745	4584	7409	7013	7215	10298
ATP13A1	4559	2521	2030	2210	4848	3763
ZNF101	2546	2279	1504	2237	2947	4570
ZNF14	5894	2801	4723	5862	5088	3268
ZNF506	605	301	366	593	1184	577
ZNF253	4023	6739	5280	5256	7126	5679
ZNF93	4943	5410	10040	8871	14166	9200
ZNF682	775	1406	2314	2349	2350	1894
ZNF90	3538	5535	5164	7111	6763	5886
ZNF486	353	384	136	427	404	321
ZNF737	1218	1834	1017	1396	1579	1987
ZNF626	428	137	314	714	843	243
ZNF66	704	340	550	808	525	731
ZNF85	639	366	595	669	550	342
ZNF430	2063	2861	3734	1640	1844	3849
ZNF714	2423	3072	2267	2270	1119	3290
ZNF431	3956	1664	4345	2442	2887	2929
ZNF708	4357	1950	3600	4989	3897	2100
ZNF738	3746	1753	1033	4644	5726	2706
ZNF493	1078	1620	3236	1792	3742	1027
CTD-2561J22.3	3210	1946	3930	3280	4350	5419
ZNF429	663	285	321	411	608	127
ZNF100	7365	7733	22656	6676	19128	10380
ZNF43	173	65	114	77	143	57
ZNF208	1287	1242	801	1477	1236	493
ZNF257	1939	1888	2652	2681	2643	3353
ZNF676	1460	1929	1515	915	877	2423
ZNF729	3542	3824	1931	1888	2822	2053
ZNF98	3101	2431	1816	503	1943	2638
ZNF492	657	1733	3197	3346	3069	1674
ZNF99	2616	3930	1807	1781	2212	2539
ZNF728	1075	1315	814	1676	1571	487
ZNF730	224	734	360	367	495	535
ZNF724P	4039	3525	3815	2247	5085	3349
RP11-15H20.8	7172	5074	7158	5374	6329	4017
ZNF91	4867	8040	3148	5179	6795	8101
ZNF675	558	1093	446	840	594	774
ZNF681	3526	1923	1583	1057	2611	1655
ZNF726	802	1296	1943	1512	1645	1146
ZNF254	1559	930	1439	1082	2250	1578
UQCRFS1	3396	3919	3548	2924	3276	4872
VSTM2B	4673	3138	5372	2535	2981	2874
POP4	1619	2768	2485	1488	3700	2524
PLEKHF1	1691	953	3133	3071	4987	3258
C19orf12	4399	7617	6451	7831	8181	3058
CCNE1	2281	1502	5406	1654	2915	3577
URI1	1843	2627	3204	6280	4040	2823
ZNF536	162	495	228	394	782	549
TSHZ3	149	92	39	69	156	101
ZNF507	1932	993	725	2134	2779	1439
DPY19L3	2956	2373	1836	3425	2302	1221
PDCD5	251	401	518	400	136	252
ANKRD27	1353	1102	1237	1048	1302	1159
RGS9BP	268	281	112	476	371	549
NUDT19	7624	3057	2319	4042	5278	6970
TDRD12	2462	1642	3178	3164	2106	2579
SLC7A9	20734	15770	14583	25358	31347	35455
CEP89	4376	2709	4035	3102	1854	4814
FAAP24	634	1123	966	1285	952	2369
RHPN2	15394	15288	9220	16729	13564	21376
GPATCH1	2110	1499	2088	2867	2854	4061
WDR88	1325	3712	1721	1391	3782	6554
LRP3	12135	12273	10859	20494	8704	8817
SLC7A10	6046	3449	5002	4589	10108	8897
CEBPA	1229	1905	1628	1871	1739	1578
CEBPG	71	140	105	431	255	213
PEPD	177	221	101	197	286	108
CHST8	13081	10240	13586	13400	12434	12739
KCTD15	716	1525	580	1433	1295	1367
LSM14A	3699	2288	3876	1832	2120	3120
KIAA0355	4075	5726	3237	4748	3433	7791
GPI	4060	1935	2571	2681	2143	3753
RP11-618P17.4	362	420	438	253	695	516
PDCD2L	124	240	361	191	385	185
UBA2	2073	1903	2612	2370	3948	4406
WTIP	1821	2428	2924	2124	2814	3510
SCGB2B2	673	991	900	1784	1354	1075
ZNF302	1762	3194	5766	5308	1622	1705
ZNF181	362	438	665	919	803	1262
ZNF599	163	341	174	218	78	64
ZNF30	525	372	439	1336	587	1277
ZNF792	2648	3500	2612	3361	3604	3748
GRAMD1A	8028	3186	4232	4742	8567	8002
SCN1B	2860	3961	1076	5420	1280	2111
HPN	494	325	375	707	1218	1099
FXYD3	1678	1467	1071	3238	1057	4822
LGI4	1392	3902	5791	4364	2733	7471
FXYD1	75	89	93	68	237	69
FXYD7	353	686	486	534	477	720
FXYD5	1219	3273	2193	833	915	2070
FAM187B	545	2024	1007	2856	2161	3091
LSR	402	846	554	1414	1719	1246
USF2	596	638	112	673	592	845
HAMP	1087	1232	2808	1294	3425	2426
MAG	7964	4787	8081	8712	6402	5178
CD22	144	95	65	91	96	81
FFAR1	2417	2346	3222	2536	2016	1120
FFAR3	2378	1876	2718	5335	3741	4906
GPR42	4171	3382	3614	3567	7246	3322
FFAR2	1153	2848	3153	8844	7172	5190
KRTDAP	456	877	362	501	759	254
DMKN	1099	1002	643	1488	1328	1328
SBSN	360	746	450	679	571	689
GAPDHS	2148	947	885	3240	1668	1465
TMEM147	739	1194	394	901	1964	1550
ATP4A	1876	1463	1808	1327	1286	953
HAUS5	869	457	456	357	511	999
RBM42	767	924	552	1026	633	714
ETV2	3722	2658	3790	1598	2186	1198
COX6B1	5470	8876	4768	1070	7640	3735
UPK1A	861	488	1377	1260	1094	2604
ZBTB32	2112	2148	1579	3515	1527	4499
KMT2B	521	280	377	587	564	327
IGFLR1	4987	3511	3134	9848	4614	2304
AD000671.6	1141	1241	1041	1624	968	1663
U2AF1L4	260	65	94	199	262	168
PSENEN	3329	1206	1521	2840	2621	3423
AC002398.9	899	785	1664	2393	1261	1230
LIN37	1197	860	690	1931	1765	1463
HSPB6	1029	1295	827	1442	432	1077
PROSER3	849	1302	2541	1592	2793	3587
ARHGAP33	633	655	493	805	324	508
PRODH2	2369	2586	4040	2778	2215	4999
NPHS1	1363	1475	973	1915	2123	2177
KIRREL2	4296	1064	7949	3663	2306	4438
APLP1	2396	3886	6001	3205	5335	5858
NFKBID	137	154	40	305	144	176
HCST	5333	2813	7238	8568	5751	10570
TYROBP	2694	3475	5069	6734	6887	7835
LRFN3	1228	1315	3208	1522	2577	2133
SDHAF1	5717	10848	7545	3476	10500	7275
SYNE4	600	363	574	789	525	963
ALKBH6	380	190	167	268	356	454
CLIP3	3171	2427	3525	2790	3467	4174
THAP8	946	1174	1522	1287	1452	2199
WDR62	490	557	805	918	327	335
OVOL3	4068	3903	4178	5267	7001	4309
POLR2I	1950	2954	7778	6796	3281	3519
TBCB	626	519	370	432	570	458
CAPNS1	2623	3214	2777	5682	5174	6096
COX7A1	804	874	1401	1865	2490	1934
ZNF565	1625	1818	1705	1478	1428	2077
ZNF146	514	805	340	589	621	618
ZFP14	3470	4533	1232	4342	4435	2816
ZFP82	2122	3358	5034	8012	6774	6863
ZNF566	3310	2565	1317	1988	2955	2118
ZNF260	245	315	445	393	474	395
ZNF529	1892	1652	1922	1244	1270	1279
ZNF382	8672	8550	4937	10042	5317	3874
ZNF461	2527	2219	2065	3616	2896	1251
ZNF567	1178	1099	301	2571	2489	1629
ZNF850	2455	2080	5123	2438	2492	4383
ZNF790	1518	1528	1568	1975	3806	4031
ZNF345	30	22	29	19	25	54
ZNF829	2676	2059	575	2442	3152	3540
