#gene	sample4	sample5	sample6	sample7	sample8	sample9
ARL4D	295	1647	729	548	567	537
DHX8	2317	912	1770	1952	1174	2160
ETV4	63	31	66	38	42	48
MEOX1	2734	1298	1596	2378	1856	2008
SOST	946	2018	720	2147	963	1865
DUSP3	390	473	180	910	559	444
C17orf105	1974	2116	3193	4276	3026	2789
MPP3	1595	1058	973	1550	822	755
CD300LG	315	492	258	440	336	202
MPP2	811	449	445	587	255	554
PPY	8002	1684	6422	1915	4868	4134
PYY	663	671	599	595	423	476
NAGS	917	704	876	384	834	1108
TMEM101	1082	2447	2144	932	1414	2956
LSM12	7399	2854	5127	5125	3372	2441
G6PC3	636	1991	1875	945	1044	1130
HDAC5	509	339	292	227	341	312
C17orf53	2843	2931	1711	1741	1975	2391
ASB16	478	1044	1057	1799	598	761
TMUB2	2106	2102	3934	2007	1984	1461
ATXN7L3	3905	6008	1501	1745	1016	2300
UBTF	429	637	414	545	499	519
SLC4A1	307	196	337	769	434	615
RUNDC3A	250	187	394	249	432	637
SLC25A39	1510	2612	827	1641	2207	3662
GRN	484	529	1051	638	718	812
FAM171A2	7533	8735	11010	9447	5704	10240
ITGA2B	2709	1988	2858	3014	3563	937
GPATCH8	12	22	12	15	21	40
FZD2	229	171	95	120	157	88
MEIOC	988	868	1463	2205	1652	1243
CCDC43	1463	1057	1281	2394	3619	1888
DBF4B	335	203	150	347	262	355
ADAM11	177	263	501	105	305	171
GJC1	16399	18619	16428	10349	8088	24465
HIGD1B	3154	3258	5491	1915	1245	2065
EFTUD2	614	372	320	338	173	476
CCDC103	1878	2756	2116	2330	1598	2047
FAM187A	1350	1576	1462	1622	883	1129
GFAP	3139	1766	2448	4145	5690	6083
KIF18B	95	26	56	70	26	59
C1QL1	2422	2698	4785	4033	2810	2846
DCAKD	1090	1240	649	1490	2166	1043
NMT1	1826	580	649	1351	930	1773
PLCD3	763	1033	791	597	1642	1420
ACBD4	4119	4131	1776	7380	3678	3319
HEXIM1	2752	2106	3540	11511	2414	1214
HEXIM2	17330	13273	17255	9941	18452	11526
FMNL1	711	359	278	531	753	505
SPATA32	4238	4995	2956	3329	2435	1701
MAP3K14	55	59	102	46	33	120
ARHGAP27	9007	7828	4937	4279	5885	4800
PLEKHM1	2113	3035	2476	1167	1461	1726
CRHR1	611	1433	893	1176	1026	806
SPPL2C	8194	11303	3773	6350	7412	6963
MAPT	442	528	871	915	418	396
STH	10888	14978	11399	7580	11846	9875
KANSL1	1842	2445	1529	1102	1406	1748
ARL17B	1662	915	1295	699	650	1028
LRRC37A	660	684	410	693	448	1150
LRRC37A2	1423	1951	2040	1651	1762	2535
ARL17A	8728	2787	4892	1516	3912	5193
AC138645.2	4636	3825	3258	2573	3235	5339
AC138645.1	6732	7644	3284	5240	1839	2658
NSF	2272	3879	1858	2714	4267	2089
WNT3	1434	424	606	642	1404	1444
WNT9B	6722	4911	4856	5523	1000	5203
GOSR2	1264	3707	1189	3202	2624	1403
RP11-156P1.2	5768	4576	5304	1801	1964	6832
RPRML	435	277	259	175	267	206
CDC27	5613	4379	2222	1967	3363	1165
MYL4	1209	529	495	1349	482	1522
ITGB3	2113	1671	1256	2131	1181	1664
RP11-290H9.2	757	988	731	655	998	635
EFCAB13	9383	23059	3667	3141	8787	19249
NPEPPS	1744	2777	2077	1343	2146	3456
KPNB1	2753	3383	1166	2029	2996	1791
TBKBP1	10405	8661	5929	6812	15275	8220
TBX21	5925	4966	1670	5600	6714	4438
OSBPL7	3172	4015	1472	3853	4552	7868
MRPL10	980	796	552	666	733	994
LRRC46	9938	5007	6493	5314	8693	4444
SCRN2	1462	1387	923	881	810	1992
SP6	1371	861	1628	2280	1552	2380
SP2	8491	11796	3554	12308	5626	7364
PNPO	214	94	114	91	59	100
PRR15L	4648	6865	2977	4505	7687	5845
CDK5RAP3	180	153	90	98	127	64
COPZ2	709	1041	1002	722	495	454
NFE2L1	2783	1778	2214	2230	867	2848
CBX1	4058	1739	2224	3157	5545	3611
SNX11	10494	2970	3255	7542	3484	7427
SKAP1	1	2	7	2	6	6
HOXB1	2065	2551	1608	1719	2301	1048
HOXB2	1714	1839	4799	6744	4732	1447
HOXB3	2944	1879	751	1635	2421	1281
HOXB4	1587	3743	2891	3851	3430	7514
HOXB5	2022	1704	1282	2319	844	1482
HOXB6	1935	1746	1193	2112	1094	1609
HOXB7	4298	2179	4191	2164	3320	4908
HOXB8	1057	1668	924	1468	1355	2209
HOXB9	2517	4708	3250	2797	2366	3663
PRAC1	578	816	436	1073	463	1248
PRAC2	6566	6298	7919	5717	5477	3215
HOXB13	2201	4658	2471	3815	2820	2092
TTLL6	4354	3813	5039	3185	5194	6705
CALCOCO2	407	303	413	443	267	618
ATP5G1	1441	667	1036	773	749	578
UBE2Z	12893	6978	8896	9834	10422	7274
SNF8	963	565	1386	923	420	1052
GIP	694	1131	732	1203	908	722
IGF2BP1	5036	2843	4344	3172	3070	4490
B4GALNT2	903	409	409	359	584	789
GNGT2	4	3	3	3	0	0
ABI3	1158	609	621	788	456	439
PHOSPHO1	41	25	60	33	76	57
ZNF652	1692	1215	1549	3735	2317	2225
PHB	1137	1661	742	1073	687	1375
AC091180.1	8205	12060	7942	8987	4592	5319
NGFR	1201	655	360	744	560	296
NXPH3	8667	5728	6347	8168	3348	9917
SPOP	595	944	1174	1532	809	323
SLC35B1	157	122	318	118	331	186
FAM117A	836	870	667	704	482	1046
KAT7	682	562	235	876	611	284
TAC4	3697	5351	6668	2826	5884	3711
DLX4	190	195	271	207	190	117
DLX3	219	146	169	393	432	433
ITGA3	226	573	708	625	213	110
PDK2	2594	2379	2456	1611	2924	3272
SAMD14	5594	5835	4763	3203	2928	2004
PPP1R9B	181	313	483	317	441	309
SGCA	277	402	459	239	331	404
COL1A1	5443	3433	6014	7924	5419	5287
TMEM92	297	280	415	245	429	717
XYLT2	435	304	423	216	433	624
MRPL27	590	427	392	252	413	393
EME1	272	379	162	394	288	397
LRRC59	3651	1866	1938	1819	2023	1845
ACSF2	82	219	134	119	162	218
CHAD	3775	5130	3363	2799	3979	4888
RSAD1	955	1385	617	759	1033	1433
MYCBPAP	2947	3916	2392	2437	3466	4325
EPN3	28	28	30	17	29	23
SPATA20	3327	2264	3788	3853	2825	2892
CACNA1G	1200	1473	998	2664	710	1143
ABCC3	7080	6391	6571	7117	7733	5340
ANKRD40	3270	2860	3066	3635	3318	3603
LUC7L3	2989	6484	3128	1602	3912	3924
WFIKKN2	3054	2484	3904	2299	1847	2441
TOB1	4281	2839	4467	3954	4311	5884
SPAG9	194	152	167	186	197	242
NME1	3976	5397	3489	6195	6585	5369
NME1-NME2	2307	2395	1359	1310	1160	1836
NME2	3311	7411	7551	4761	1663	3699
MBTD1	1733	2294	1895	2282	3796	1979
UTP18	617	339	648	444	425	295
CA10	2601	3204	2795	2465	2180	3647
KIF2B	912	645	683	700	1238	1306
TOM1L1	2948	7175	2671	2830	2306	4824
COX11	3344	4770	2328	3878	1332	1686
STXBP4	1012	824	881	528	863	517
HLF	1561	1009	1052	1659	2178	1769
MMD	1310	2192	2288	5030	2779	3208
RP11-515E23.1	962	787	1076	976	997	921
TMEM100	6992	6946	6029	4806	11699	7408
PCTP	86	69	169	78	75	199
ANKFN1	9	14	5	5	12	7
NOG	327	339	330	369	603	226
C17orf67	7238	5780	16368	11436	4281	9648
DGKE	3621	3121	3408	4146	3995	1649
TRIM25	7464	6754	4496	14849	7805	7054
COIL	570	399	243	450	178	606
SCPEP1	783	4780	2481	2179	1442	1930
AKAP1	2266	5070	3510	6588	5479	4602
MSI2	789	1727	1266	2675	1624	2049
CCDC182	488	726	704	612	382	1481
MRPS23	1456	1203	1193	706	2074	1802
CUEDC1	719	719	783	473	478	500
VEZF1	4112	2501	1641	1705	2484	1443
RP11-159D12.5	1109	971	399	247	681	580
SRSF1	572	833	707	1161	1075	731
DYNLL2	1001	1631	3754	1335	1448	2123
OR4D1	174	873	131	203	304	423
OR4D2	5611	5464	3288	4621	3354	5139
EPX	2286	5075	6875	7282	12681	7042
MKS1	368	689	440	552	759	448
LPO	888	2196	2956	1873	1048	1797
MPO	1208	603	700	1244	1624	726
TSPOAP1	1300	1730	1998	2050	1049	1618
SUPT4H1	1427	1661	2633	3394	1677	1445
RNF43	6982	15146	10109	8162	8232	15408
HSF5	1100	1461	2281	2016	2847	2107
MTMR4	861	1258	258	1338	1172	685
SEPT4	2423	1651	1999	1435	2254	2917
C17orf47	75	166	107	66	187	109
TEX14	6917	4040	13307	2901	4544	3942
RAD51C	2344	1016	1803	3211	1293	3569
PPM1E	17	36	34	16	18	25
TRIM37	446	714	323	405	1106	495
SKA2	2605	4433	2619	2936	2719	4165
PRR11	5624	3682	3684	4104	6541	1973
CTD-2510F5.6	4078	3566	4846	4829	5610	6346
SMG8	3457	1775	1801	3739	2142	1418
GDPD1	89	122	73	112	93	86
YPEL2	313	181	274	281	429	354
DHX40	4793	3021	2027	1494	3252	3777
CLTC	220	529	663	575	433	364
PTRH2	9077	9689	12358	9391	7972	10436
VMP1	1811	558	1459	419	2360	1469
TUBD1	3860	6674	5338	10490	5094	5032
RPS6KB1	3	1	1	5	3	1
RP11-178C3.1	1856	2805	3571	3288	1501	1908
RNFT1	862	486	419	776	184	581
HEATR6	1103	1180	1439	1271	872	871
CA4	2763	3854	4960	3860	4562	7340
USP32	1598	1201	2015	4172	2511	1853
C17orf64	229	464	390	129	246	371
APPBP2	5200	2185	5310	6807	3150	4365
PPM1D	2171	2932	3566	1606	2545	3573
AC110602.1	3951	2123	4593	5528	4006	4483
BCAS3	6171	4851	3219	5726	7421	5523
TBX2	9674	4296	13578	5709	6868	10203
TBX4	2144	1048	2440	619	2832	3299
NACA2	4507	6353	3998	3456	1310	4999
BRIP1	14221	8656	12476	23847	4880	4926
INTS2	1791	3733	3446	1401	1268	2451
MED13	6762	2229	8792	6679	3891	5444
RP11-51L5.7	5714	3848	5978	3638	3413	2744
EFCAB3	1309	1980	1607	2274	1359	1450
METTL2A	2383	4155	4345	4563	3992	5654
TLK2	4456	4060	3966	12027	5966	4870
MRC2	1894	1458	665	2204	588	973
MARCH10	2169	1902	1143	972	1124	2174
TANC2	6594	2952	11930	5022	4917	3747
CYB561	595	740	653	1215	1250	729
ACE	3547	2467	1715	1843	2259	3742
CTD-2501B8.1	199	693	321	372	724	147
KCNH6	2017	1675	2424	1784	2522	2614
DCAF7	1624	1464	2107	673	1252	1234
TACO1	4736	4881	8710	5939	3811	7333
MAP3K3	621	1092	1755	932	821	436
LIMD2	7876	4630	7884	15971	11596	8259
STRADA	1301	7116	4293	7439	3123	4350
RP11-51F16.8	1225	1267	1449	750	4279	2679
CCDC47	2643	1689	1786	706	1817	903
DDX42	872	971	568	1134	1841	1888
FTSJ3	1001	475	329	1353	742	1018
PSMC5	2905	2961	3785	2239	1937	2567
SMARCD2	915	792	1086	687	1187	1928
CSH2	2190	470	823	1037	1153	1087
GH2	1783	2932	4994	3796	4344	1843
CSH1	3945	5372	3441	7899	9727	5368
CSHL1	1916	1790	3449	4113	1915	2738
GH1	1945	2187	311	643	1295	714
CD79B	1618	3000	3684	2236	6564	2894
SCN4A	3816	17468	9944	3901	5491	16823
PRR29	9434	5352	8744	14055	5543	4612
ICAM2	3345	2290	6902	4425	6223	2368
ERN1	2186	4615	4287	8959	5242	5329
TEX2	1421	1988	1124	772	866	1350
PECAM1	175	90	201	111	125	98
MILR1	3266	5068	1352	4777	3128	7946
POLG2	1948	2844	1795	4466	1325	2000
DDX5	307	307	187	236	248	264
CEP95	1307	1070	1222	1162	1835	2627
SMURF2	7028	5884	4994	9932	5082	4364
LRRC37A3	1599	1108	1836	900	984	1310
GNA13	1772	2884	2389	1555	1729	2843
RGS9	1948	1432	3593	1837	1951	2636
AXIN2	3863	4803	6263	4812	5330	2476
CTD-2535L24.2	208	139	326	673	276	218
CEP112	2319	2566	964	1329	2960	4336
APOH	1715	5258	1849	1424	5429	2650
PRKCA	186	218	333	260	288	166
CACNG5	2667	3190	2450	4194	9096	6159
CACNG4	564	629	708	467	483	314
CACNG1	2799	2037	1870	2201	2323	1857
HELZ	6119	6681	3781	8553	8527	10083
PSMD12	3673	2047	5558	2524	5129	3173
PITPNC1	2383	3657	4641	2513	4626	881
NOL11	85	72	27	86	51	54
BPTF	279	439	650	676	403	539
C17orf58	223	350	852	405	824	366
KPNA2	6439	9302	3316	3211	7569	8906
AMZ2	4727	6975	4755	3600	4952	3498
ARSG	239	1380	1351	1314	952	770
SLC16A6	3203	1159	1149	2261	3459	3930
WIPI1	953	677	689	1390	1021	767
PRKAR1A	22	25	79	16	9	4
FAM20A	253	195	212	151	242	101
ABCA8	6543	7884	2810	5767	4357	5315
ABCA9	7759	8109	4075	5047	3128	3528
ABCA6	181	321	282	140	200	298
ABCA10	2750	4047	4880	7109	2099	3908
ABCA5	1502	588	690	2304	604	974
MAP2K6	2189	1020	367	1020	1415	815
KCNJ16	1347	6324	2682	4377	1827	6128
KCNJ2	264	242	404	323	466	516
SOX9	5337	6582	5937	13928	5295	4880
SLC39A11	875	829	647	246	1104	967
SSTR2	1219	1427	1342	1337	454	1410
COG1	8094	5097	4814	3245	2084	3470
FAM104A	1345	1834	4394	1470	1089	930
C17orf80	1504	2248	2614	1654	916	2597
CPSF4L	2483	2635	4676	3717	2057	2972
CDC42EP4	1033	2539	1198	1053	2325	1419
SDK2	353	572	401	520	791	702
RPL38	817	606	1324	667	681	1064
TTYH2	5445	4644	4220	2461	4542	1257
DNAI2	160	203	206	271	236	213
KIF19	4614	13221	13355	9266	11514	12739
BTBD17	1347	2102	1276	1330	892	883
GPR142	699	605	1839	491	1435	1101
GPRC5C	1730	1117	2593	2123	3414	1997
CD300A	4311	7942	8953	7567	6937	3650
CD300LB	3594	3834	2655	3651	4256	2500
CD300C	2816	2941	2931	3374	2025	6033
CD300LD	4494	6567	4170	13515	3805	4339
CD300E	3119	4132	3039	3770	3466	5215
RAB37	307	355	578	263	300	318
CD300LF	115	311	265	168	166	283
SLC9A3R1	158	118	66	199	114	243
NAT9	111	92	122	20	131	52
TMEM104	769	373	193	282	304	132
GRIN2C	2463	1143	2597	1233	1223	1028
FDXR	3991	4095	962	1860	1125	1321
FADS6	6028	10140	3935	4745	4907	3621
USH1G	2784	3225	1207	980	2427	3930
OTOP2	9081	8215	4629	4354	8835	4182
AC087651.1	97	179	133	206	208	255
OTOP3	2741	6773	5947	3462	3121	8377
HID1	2498	3551	3532	3266	2986	2933
CDR2L	7224	13039	9621	8280	8121	11566
MRPL58	11	34	25	16	20	21
KCTD2	3329	4006	7986	4547	3645	6084
AC087651.2	6767	2588	3866	2963	4348	4106
ATP5H	541	284	656	434	458	323
SLC16A5	141	92	195	89	211	215
ARMC7	2485	1017	1940	1642	2113	2216
NT5C	542	700	568	346	754	377
HN1	6436	9373	5746	9053	10513	15690
SUMO2	435	643	331	459	1031	721
NUP85	8342	8024	4446	4933	7790	4322
GGA3	5837	6328	4458	2545	2789	2243
MRPS7	43	14	17	15	14	32
MIF4GD	1126	1726	696	1446	1111	1878
SLC25A19	3230	5184	4928	6492	6385	5773
GRB2	2304	1205	1193	2523	2131	1348
TMEM94	3533	3491	4214	3120	6406	3738
CASKIN2	23654	20802	12130	10339	27763	22657
TSEN54	2087	1683	3067	2533	2890	6379
LLGL2	853	1823	1007	1355	473	1181
MYO15B	3362	3463	2300	2567	2705	3076
RECQL5	2386	2370	1291	1600	3807	1251
SMIM5	1137	1511	1278	884	2287	1998
SMIM6	2145	2904	2449	3722	2623	4338
SAP30BP	7906	5928	4134	5439	3934	10530
ITGB4	3313	3952	1522	3557	4799	2413
GALK1	13984	10792	11062	7869	6294	4785
H3F3B	892	554	509	961	969	1235
UNK	8982	16149	17533	17639	22029	12220
UNC13D	620	1231	1541	1515	1985	1811
WBP2	7422	3992	4157	12240	9726	8025
TRIM47	433	318	347	402	192	270
TRIM65	470	878	1392	526	1029	864
MRPL38	8345	3734	7165	10301	4446	5875
RP11-552F3.12	607	839	1087	799	879	647
FBF1	901	1049	614	922	1073	850
ACOX1	168	469	650	501	481	277
TEN1	2188	2166	1124	1763	987	2385
TEN1-CDK3	2266	5894	7541	7113	9895	9750
CDK3	3699	5057	3274	3412	4878	5294
EVPL	2659	1853	3038	3084	4452	1815
SRP68	883	1256	747	926	1614	635
ZACN	29987	14070	11108	2220	14094	14463
GALR2	1990	2215	4569	3727	2151	3006
EXOC7	2717	1606	1306	1602	1769	1093
FOXJ1	1353	1189	920	909	1340	1027
RNF157	3993	3509	2934	2875	3028	3210
UBALD2	1882	3436	2076	2782	2609	1318
QRICH2	152	144	289	171	149	64
PRPSAP1	1491	2302	1114	1031	2344	2099
SPHK1	2	2	4	0	1	2
UBE2O	260	403	257	119	570	382
AANAT	521	482	958	387	387	566
RHBDF2	2153	2821	3025	2425	2421	4231
CYGB	239	322	589	822	862	163
PRCD	9521	6661	7244	8260	8366	6645
ST6GALNAC2	5487	2638	3467	2234	1927	2643
ST6GALNAC1	10647	4841	5343	4684	2919	4574
MXRA7	186	310	131	143	168	141
JMJD6	51	263	473	240	128	267
METTL23	199	437	266	500	224	348
RP11-318A15.7	1918	721	695	1525	447	890
SRSF2	1074	3255	1696	4321	2894	1725
MFSD11	2264	1187	1696	1645	508	1763
MGAT5B	668	1089	2294	1762	1724	2311
SEC14L1	1984	2281	2333	1315	2607	1193
SEPT9	224	65	32	45	60	110
AC104981.1	1062	604	336	377	433	459
TNRC6C	7549	3021	4326	3914	3727	5144
TMC6	462	291	312	346	212	657
TMC8	10797	7929	12861	2554	4322	6035
C17orf99	1008	833	927	1057	1458	2533
SYNGR2	2055	630	2783	1550	1185	985
TK1	3607	4376	1931	5742	4273	2948
AFMID	4431	3366	5968	3835	4709	3995
BIRC5	2553	5430	4884	4359	4196	5589
TMEM235	280	365	165	407	370	389
SOCS3	2226	3290	4248	6473	6460	8091
PGS1	447	237	389	224	147	453
DNAH17	11169	4459	7601	3843	2476	4876
CYTH1	4921	5301	5857	4968	7394	8743
USP36	521	1518	943	1394	1037	749
TIMP2	3304	4235	3277	6107	2272	2737
CEP295NL	4837	3274	5655	4477	4958	4928
LGALS3BP	252	154	139	88	153	153
CANT1	3149	4793	2840	6478	2689	4888
C1QTNF1	185	133	106	392	230	123
ENGASE	781	394	572	237	338	536
RBFOX3	1068	1497	508	2905	2236	2110
ENPP7	25032	6132	5570	8888	14077	5697
CBX2	9122	19571	6408	5663	11723	7746
CBX8	900	1718	1830	1809	795	1723
CBX4	1041	2256	729	2505	971	1170
TBC1D16	915	618	1078	876	958	1859
CCDC40	3647	2649	2249	2703	1125	3962
GAA	2910	2777	4661	4822	3311	6594
EIF4A3	1663	1310	2714	1106	1217	1037
CARD14	1635	2525	3875	3395	2725	1500
SGSH	371	1061	436	1409	768	1233
SLC26A11	79	33	39	67	38	44
RNF213	1935	937	457	599	721	1945
ENDOV	688	1000	983	867	1124	921
NPTX1	6196	4418	8688	5388	4407	4433
RPTOR	768	862	669	967	961	741
CHMP6	1832	1889	2909	3249	2270	2350
BAIAP2	323	200	207	223	219	385
AATK	3772	5425	6260	4546	6372	5264
AATK-AS1	4947	6033	4170	4361	4769	8814
CEP131	9945	14415	9212	8773	14749	6440
TEPSIN	1290	2067	2507	1573	692	770
C17orf89	886	833	605	1107	541	1517
SLC38A10	1589	2093	3133	1825	2793	2364
TMEM105	623	373	828	753	391	815
BAHCC1	5420	1496	2210	2757	1860	4710
ACTG1	1423	795	1284	737	1562	727
FSCN2	3486	3439	3166	1999	6560	2344
FAAP100	1735	1903	2711	2815	1883	884
NPLOC4	1322	1287	1583	2577	1743	588
TSPAN10	8	2	2	3	6	2
PDE6G	946	320	320	802	439	1251
OXLD1	1697	1692	2193	2475	1193	1584
CCDC137	759	222	795	156	350	591
ARL16	4399	6180	5925	5086	5285	3437
HGS	4534	2155	4665	4745	5113	7647
MRPL12	4899	4170	3446	2517	4382	3198
RP13-1032I1.10	2574	1689	3641	1278	2805	2352
SLC25A10	1979	1288	3204	2009	3725	3106
GCGR	3161	1956	3482	3342	1928	3657
MCRIP1	13	12	14	19	40	20
PPP1R27	1564	1236	2026	1135	922	1685
P4HB	384	598	425	261	379	313
ARHGDIA	1497	549	413	659	1071	533
ALYREF	5718	5532	6754	9226	8183	6294
ANAPC11	42	33	22	55	37	57
NPB	265	477	526	319	215	242
PCYT2	2270	1378	1278	1666	1144	1388
SIRT7	373	493	532	290	231	886
MAFG	4088	4526	4207	5135	5008	8800
PYCR1	6587	5575	12511	7169	5106	3893
MYADML2	277	233	659	332	624	513
NOTUM	5318	8321	5969	5795	7847	7644
ASPSCR1	2042	1228	774	1650	1770	2276
STRA13	1962	1990	1020	1157	3124	1399
LRRC45	4733	2300	2168	4069	3913	4017
RAC3	991	916	620	714	991	723
DCXR	616	243	320	427	864	739
RFNG	65	68	41	49	34	51
GPS1	8225	9079	4864	5123	2673	9386
DUS1L	423	1049	622	125	269	245
FASN	4497	7478	3932	9876	7382	7351
CCDC57	619	570	287	361	464	613
SLC16A3	4627	4586	5080	1782	4893	1461
CSNK1D	307	240	453	241	314	282
CD7	618	109	541	437	866	328
SECTM1	13757	8358	11081	10087	26446	6286
TEX19	2524	3217	1274	2291	1922	962
UTS2R	4549	9306	6911	5686	5228	5647
OGFOD3	1050	679	568	980	1269	583
HEXDC	5383	4783	4362	6985	3091	5225
C17orf62	770	923	706	968	710	1175
NARF	3851	4373	1126	4634	3748	2942
FOXK2	142	282	207	137	240	114
WDR45B	1972	3112	3813	3167	800	2177
RAB40B	715	812	1661	703	855	931
FN3KRP	3496	4375	2444	7749	5538	3287
AC024361.1	1337	1551	1036	1456	1597	2220
FN3K	271	115	264	221	217	293
TBCD	451	195	186	335	433	180
ZNF750	1151	843	907	916	452	274
B3GNTL1	221	215	202	220	214	159
METRNL	772	425	593	537	533	352
USP14	8057	12322	13198	7358	8191	5081
THOC1	1019	854	404	672	1104	798
COLEC12	433	335	261	562	378	623
CETN1	1374	2234	3481	2705	3225	1889
CLUL1	1172	2062	1765	2346	2253	1881
TYMS	15945	12618	10146	12991	9909	6447
ENOSF1	726	736	645	386	1216	881
YES1	4353	7316	11561	2948	4271	4760
ADCYAP1	517	272	247	220	569	681
METTL4	424	242	517	282	406	612
NDC80	4598	3674	4676	4360	5342	5014
SMCHD1	565	510	839	882	821	399
EMILIN2	2544	2111	2239	4078	1820	3000
LPIN2	10742	11530	5804	9499	15460	15451
MYOM1	4164	3199	3998	5635	1884	6568
MYL12A	160	195	469	256	102	326
MYL12B	1515	224	454	331	459	667
TGIF1	382	378	511	286	412	396
DLGAP1	391	770	416	342	465	699
AKAIN1	1085	645	518	429	491	300
ZBTB14	2302	1441	1972	3248	1509	2206
EPB41L3	4845	6909	5380	11537	6189	11415
TMEM200C	2074	2811	1850	1269	3039	2688
L3MBTL4	91	88	42	100	116	82
ARHGAP28	754	2527	1180	251	778	1497
LAMA1	5119	3378	5732	6740	2908	4452
LRRC30	1268	1021	1647	484	924	1064
PTPRM	644	505	1788	1549	862	1209
RAB12	1350	1316	1646	1951	2451	1371
MTCL1	722	1207	740	1872	231	1045
NDUFV2	911	880	358	1129	664	1008
ANKRD12	2912	3727	3175	3609	6022	3788
TWSG1	29	33	70	43	54	75
RALBP1	7773	7127	8451	5684	5273	8381
PPP4R1	3364	5499	2145	2917	3040	3775
RAB31	1863	6629	3283	3479	2675	4811
TXNDC2	944	1054	1564	1954	2285	1238
VAPA	2501	3255	843	2621	2343	2031
APCDD1	5486	4696	4156	7247	3894	4715
NAPG	1492	978	1041	1421	338	1079
PIEZO2	13548	18712	4787	6071	15432	5722
SLC35G4	256	175	429	171	229	239
GNAL	3240	3508	3760	2126	4966	3055
CHMP1B	410	365	495	547	347	311
MPPE1	4257	6866	4986	9637	3947	2204
IMPA2	13115	9968	9473	20452	11062	15072
ANKRD62	4693	5161	2426	2844	3391	4058
CIDEA	4522	4669	3940	2721	3487	4003
TUBB6	306	420	349	455	370	557
AFG3L2	5815	12519	10142	8831	10127	6740
PRELID3A	296	256	797	326	393	230
SPIRE1	407	494	802	1600	1095	1171
PSMG2	2418	1870	2145	1260	1961	911
CEP76	323	331	706	336	334	849
PTPN2	625	1768	841	1109	883	922
SEH1L	1366	993	1981	851	1162	2006
CEP192	4890	3402	9294	6828	4867	9372
LDLRAD4	13366	10320	11152	11432	18950	16062
FAM210A	1559	1187	922	1467	891	1066
RNMT	842	595	1593	1347	1426	850
MC5R	2806	517	1916	1280	831	723
MC2R	4535	8280	7829	7652	7705	6193
ZNF519	2820	3148	1357	990	1274	2193
POTEC	2167	6788	3687	3520	6704	3845
ANKRD30B	623	1727	1125	1193	707	2453
AP005242.1	740	354	1185	666	1062	493
ROCK1	4248	7967	7369	9821	3981	10764
GREB1L	6614	8046	2717	6262	5224	5805
ESCO1	1301	520	1203	1161	1278	1978
SNRPD1	183	632	245	431	578	319
ABHD3	4697	8153	4046	7121	4429	3595
MIB1	1294	3102	3715	5218	4370	1569
GATA6	388	325	718	499	283	339
CTAGE1	2145	1794	1991	2800	1847	3420
RBBP8	281	209	206	271	263	247
CABLES1	7554	3252	4930	3486	5397	2960
TMEM241	4967	1096	1123	1725	1764	4247
RIOK3	436	729	213	1488	1059	1093
C18orf8	2660	4053	1952	2140	1633	2917
NPC1	319	800	342	456	342	306
ANKRD29	11	19	16	4	11	19
LAMA3	2396	678	1125	569	1089	2020
TTC39C	3623	5865	2791	7163	7876	3422
CABYR	182	606	284	312	505	618
OSBPL1A	841	1163	1234	1471	1498	1289
IMPACT	3400	3968	3628	3971	2470	1974
HRH4	4910	3474	2367	2952	5239	4840
ZNF521	541	521	1599	782	399	746
SS18	345	418	227	398	491	458
PSMA8	883	940	671	1039	419	894
TAF4B	8531	8349	4806	9656	9296	6996
KCTD1	133	100	310	95	217	151
AQP4	1085	725	1594	629	1355	3107
CHST9	3196	2277	2905	2597	3517	1785
CDH2	1032	917	1765	2660	571	1410
DSC3	2206	3893	4411	2978	1442	2433
DSC2	3523	3568	2960	2824	2692	3637
DSC1	3117	4105	4572	2172	2909	2644
DSG1	1726	2543	3485	1647	5998	7955
DSG4	4687	6511	4448	4741	8296	3886
DSG3	503	1926	2126	467	684	1047
DSG2	3708	4763	6027	3905	10438	2907
TTR	366	789	670	751	236	559
B4GALT6	1244	4129	3943	3567	2904	2717
SLC25A52	2932	4524	1616	1723	3653	2260
TRAPPC8	846	919	366	1057	617	692
RNF125	4531	998	1313	2879	2147	3075
RNF138	98	66	147	156	70	67
GAREM1	3175	2076	3118	1495	4117	3712
MEP1B	4567	2834	4899	3711	5778	6588
KLHL14	3441	6267	1340	2493	3186	3094
CCDC178	6160	2796	3959	4103	3452	5675
ASXL3	2395	955	2956	2656	1276	3246
NOL4	17529	11103	11995	14517	12593	12524
DTNA	1977	546	815	1500	2596	884
MAPRE2	3298	2644	3339	6089	3015	3944
ZNF397	3577	1702	3043	1590	1466	1634
ZSCAN30	246	412	471	270	326	483
ZNF24	477	1414	716	830	2112	1009
ZNF396	6357	8679	12005	17990	12496	25827
RP11-322E11.6	2873	981	483	1069	1155	1462
INO80C	3931	7180	3042	2636	6667	8969
GALNT1	5934	3183	8418	3703	7503	4021
C18orf21	721	950	886	775	972	905
RPRD1A	6003	5078	5489	2681	4338	4529
SLC39A6	3598	1838	2852	1335	3451	2588
ELP2	6887	5974	8695	5995	4645	4393
MOCOS	1755	1961	944	1142	906	3209
FHOD3	21	77	77	45	40	62
TPGS2	663	206	840	920	777	421
KIAA1328	7495	8236	8495	4530	9955	7009
CELF4	1059	1951	1869	1706	3208	2072
PIK3C3	6651	4638	15046	5890	8977	2953
RIT2	1849	616	663	1246	927	1189
SYT4	595	414	589	848	640	745
